,epoch,loss,accuracy,grad_norm
0,1.0,0.06460964679718018,99.01960754394531,0.32591962301648414
1,2.0,0.03685862943530083,99.111572265625,0.435137322356532
2,3.0,0.029791107401251793,99.14735412597656,0.366008729073833
3,4.0,0.025634821504354477,99.14696502685547,0.7103869731997776
4,5.0,0.022172080352902412,99.16725158691406,1.0268285579059921
5,6.0,0.020470045506954193,99.18862915039062,0.1790505408015469
6,7.0,0.019923653453588486,99.20960998535156,0.21648883592520377
7,8.0,0.01914936862885952,99.22696685791016,0.1937802416782622
8,9.0,0.01815304532647133,99.25951385498047,0.2559334849636286
9,10.0,0.017303554341197014,99.28333282470703,0.25773733056019543
10,11.0,0.018276408314704895,99.27381896972656,0.08499311944652496
11,12.0,0.017014160752296448,99.29107666015625,0.15155727606222044
12,13.0,0.01634574681520462,99.31107330322266,0.4988358224175106
13,14.0,0.015470696613192558,99.34136962890625,0.6132279370865803
14,15.0,0.012441113591194153,99.43538665771484,0.5308658952690783
15,16.0,0.01512749120593071,99.40764617919922,0.10619526589769002
16,17.0,0.011200069449841976,99.54156494140625,0.2017004134142715
17,18.0,0.008877359330654144,99.65951538085938,0.2619365636854354
18,19.0,0.008861152455210686,99.57038879394531,0.6154365439585247
19,20.0,0.007808024995028973,99.64813995361328,0.7569932726784921
20,21.0,0.005500260274857283,99.8198013305664,1.142105743880209
21,22.0,0.004779686685651541,99.93254852294922,0.20544407757933844
22,23.0,0.006226622965186834,99.69656372070312,1.3399292418660211
23,24.0,0.006232853978872299,99.70853424072266,1.2043849577244015
24,25.0,0.004986037500202656,99.79206085205078,1.0403333621719617
25,26.0,0.005698692053556442,99.70529174804688,0.9372314093082156
26,27.0,0.007166842930018902,99.6748046875,1.3646400246854942
27,28.0,0.007370769511908293,99.65617370605469,0.6080625110506646
28,29.0,0.002034673700109124,99.9869613647461,0.17503335090048422
29,30.0,0.0039787739515304565,99.94882202148438,2.697113466434669
30,31.0,0.0016565789701417089,99.99431610107422,0.19429639485963968
31,32.0,0.0056031192652881145,99.71764373779297,0.8390746158217471
32,33.0,0.0014573485823348165,99.9949951171875,0.12757565292988546
33,34.0,0.0030490094795823097,99.97695922851562,0.5633811639727855
34,35.0,0.0023392189759761095,99.98303985595703,0.33757939591449776
35,36.0,0.0015771460020914674,99.9946060180664,0.10267677808753436
36,37.0,0.0014002076350152493,99.99588012695312,0.17184687448319683
37,38.0,0.022184761241078377,99.5194091796875,0.16434354161685127
38,39.0,0.005819109734147787,99.80352783203125,0.16310971711345895
39,40.0,0.005381463095545769,99.75421142578125,0.6156770456213493
40,41.0,0.0013125301338732243,99.99441528320312,0.09342279663236379
41,42.0,0.0012828483013436198,99.9941177368164,2.6412178962236306
42,43.0,0.002181877149268985,99.97834014892578,2.6393580781022954
43,44.0,0.0020911702886223793,99.99254608154297,0.47813937330748163
44,45.0,0.0014242484467104077,99.99735260009766,0.1058314783243081
45,46.0,0.0011852516327053308,99.99774169921875,0.16267681680831234
46,47.0,0.0008881789981387556,99.99842834472656,0.08489191004841891
47,48.0,0.0016759975114837289,99.98519134521484,0.1569509885496177
48,49.0,0.008090614341199398,99.67137145996094,1.7231298242870112
49,50.0,0.0019361897138878703,99.98832702636719,0.10630791477078827
