,epoch,loss,accuracy,grad_norm
0,1.0,0.20425991714000702,91.66666412353516,0.7189253619759546
1,2.0,0.18469275534152985,92.66141510009766,0.6146495871502856
2,3.0,0.1854231059551239,92.57499694824219,0.5253421835115736
3,4.0,0.18104250729084015,92.60358428955078,0.6502276149081737
4,5.0,0.20955786108970642,92.02116394042969,0.23731265436053384
5,6.0,0.19865088164806366,92.52641296386719,0.05809231191519633
6,7.0,0.17677024006843567,92.71258544921875,0.2000410822871552
7,8.0,0.17649570107460022,92.72699737548828,0.15667824462655666
8,9.0,0.17674720287322998,92.73774719238281,0.17714407584001865
9,10.0,0.1761177033185959,92.74649810791016,0.10726829200022267
10,11.0,0.17593523859977722,92.77400207519531,0.14838648809361155
11,12.0,0.17581434547901154,92.78858947753906,0.16497863039053862
12,13.0,0.17654477059841156,92.82941436767578,0.08342856036210958
13,14.0,0.17534947395324707,92.87000274658203,0.06615089293821551
14,15.0,0.1745443046092987,92.93383026123047,0.09371122664382234
15,16.0,0.17100761830806732,93.1415023803711,0.45669075985952723
16,17.0,0.17195701599121094,93.11308288574219,0.132682696404178
17,18.0,0.170389324426651,93.15074920654297,0.3006348377972386
18,19.0,0.16969875991344452,93.1744155883789,0.291591724406088
19,20.0,0.16931363940238953,93.18966674804688,0.26444780464293854
20,21.0,0.16908130049705505,93.20349884033203,0.16498172012642953
21,22.0,0.1675114780664444,93.25466918945312,0.3440249365663841
22,23.0,0.1641763150691986,93.36933135986328,0.2489797384872784
23,24.0,0.16288240253925323,93.43000030517578,0.28900361029294225
24,25.0,0.161742702126503,93.4576644897461,0.11024623712205416
25,26.0,0.15750212967395782,93.57183074951172,0.26790494563858114
26,27.0,0.14562653005123138,93.9245834350586,0.32784802690075054
27,28.0,0.07095327973365784,97.15483093261719,2.3370400721730147
28,29.0,0.037679221481084824,99.07466888427734,0.40218640861560917
29,30.0,0.05757198482751846,97.1520767211914,0.6579060994780586
30,31.0,0.025395672768354416,99.56141662597656,3.1405068655868056
31,32.0,0.017757320776581764,99.8342514038086,25.380382034750408
32,33.0,0.012577332556247711,99.91908264160156,3.8323787462377075
33,34.0,0.011208703741431236,99.94892120361328,0.253489995931363
34,35.0,0.009837675839662552,99.96282958984375,0.2675000416051457
35,36.0,0.014606954529881477,99.79692077636719,2.318331176170307
36,37.0,0.007221319247037172,99.98658752441406,0.15447002331114068
37,38.0,0.0075553590431809425,99.98974609375,0.23087199707526063
38,39.0,0.006754880305379629,99.98792266845703,0.11813510517293518
39,40.0,0.006815101485699415,99.99433135986328,0.20373022977200583
40,41.0,0.030340924859046936,99.12117004394531,10.253788264606827
41,42.0,0.0074546076357364655,99.98049926757812,0.26663251476497896
42,43.0,0.004070857539772987,99.99849700927734,0.11920902000218986
43,44.0,0.00633629597723484,99.99250030517578,0.2347907827936295
44,45.0,0.0037429863587021828,99.99858856201172,0.1540220261877361
45,46.0,0.003867839463055134,99.99933624267578,0.09416463233385321
46,47.0,0.0033698268234729767,99.9994125366211,0.10644167982514932
47,48.0,0.003666311502456665,99.99907684326172,0.1925972256185844
48,49.0,0.002537946915253997,99.99966430664062,0.05994225028629649
49,50.0,0.0027668927796185017,99.99966430664062,0.05050672131096037
